,Id,category,identifier
NCKAP1,3942,Ligand,NCKAP1
HEY1,3943,Ligand,HEY1
PAX7,3944,Ligand,PAX7
PRKAA1,3945,Ligand,PRKAA1
IRF4,3946,Ligand,IRF4
ANKRD11,3947,Ligand,ANKRD11
PSMA5,3948,Ligand,PSMA5
PSMA6,3949,Ligand,PSMA6
PSMA7,3950,Ligand,PSMA7
PTGER2,3951,Ligand,PTGER2
PTGER3,3952,Ligand,PTGER3
RAB22A,3953,Ligand,RAB22A
RAB32,3954,Ligand,RAB32
RAB38,3955,Ligand,RAB38
SETBP1,3956,Ligand,SETBP1
STMN1,3957,Ligand,STMN1
ZFP36,3958,Ligand,ZFP36
RBM7,3959,Ligand,RBM7
BTAF1,3960,Ligand,BTAF1
DRAP1,3961,Ligand,DRAP1
APBA3,3962,Ligand,APBA3
CHD2,3963,Ligand,CHD2
MSX2,3964,Ligand,MSX2
DLX2,3965,Ligand,DLX2
AHSA1,3966,Ligand,AHSA1
GNGT1,3967,Ligand,GNGT1
KLC1,3968,Ligand,KLC1
HCRTR1,3969,Ligand,HCRTR1
RPN1,3970,Ligand,RPN1
SPEN,3971,Ligand,SPEN
SH2D2A,3972,Ligand,SH2D2A
F2RL2,3973,Ligand,F2RL2
FFAR2,3974,Ligand,FFAR2
SOS2,3975,Ligand,SOS2
FFAR3,3976,Ligand,FFAR3
TNK2,3977,Ligand,TNK2
SYP,3978,Ligand,SYP
CFH,3979,Ligand,CFH
FZD2,3980,Ligand,FZD2
GALR2,3981,Ligand,GALR2
CHRM5,3982,Ligand,CHRM5
ADORA3,3983,Ligand,ADORA3
IRF8,3984,Ligand,IRF8
GNAT1,3985,Ligand,GNAT1
PIP5K1C,3986,Ligand,PIP5K1C
H2AC17,3987,Ligand,H2AC17
HCRTR2,3988,Ligand,HCRTR2
HEXIM1,3989,Ligand,HEXIM1
AFAP1,3990,Ligand,AFAP1
PRKAR2A,3991,Ligand,PRKAR2A
ADRB3,3992,Ligand,ADRB3
TRIM27,3993,Ligand,TRIM27
HSPA1B,3994,Ligand,HSPA1B
CPN1,3995,Ligand,CPN1
NME1,3996,Ligand,NME1
CHN1,3997,Ligand,CHN1
PTPN12,3998,Ligand,PTPN12
PLD1,3999,Ligand,PLD1
KPNA3,4000,Ligand,KPNA3
KPNA4,4001,Ligand,KPNA4
JMJD1C,4002,Ligand,JMJD1C
PDE6G,4003,Ligand,PDE6G
TRAF1,4004,Ligand,TRAF1
RAB4A,4005,Ligand,RAB4A
CAPN3,4006,Ligand,CAPN3
TACR2,4007,Ligand,TACR2
DRD5,4008,Ligand,DRD5
TCEA1,4009,Ligand,TCEA1
PTPRE,4010,Ligand,PTPRE
GATA2,4011,Ligand,GATA2
CHM,4012,Ligand,CHM
PRKCH,4013,Ligand,PRKCH
POLR2A,4014,Ligand,POLR2A
CDC6,4015,Ligand,CDC6
HRH2,4016,Ligand,HRH2
ADRA1D,4017,Ligand,ADRA1D
TACR1,4018,Ligand,TACR1
PTX3,4019,Ligand,PTX3
CTNNA2,4020,Ligand,CTNNA2
HMGB2,4021,Ligand,HMGB2
PLN,4022,Ligand,PLN
MC3R,4023,Ligand,MC3R
MC4R,4024,Ligand,MC4R
MLNR,4025,Ligand,MLNR
MARK3,4026,Ligand,MARK3
TMOD1,4027,Ligand,TMOD1
PEX2,4028,Ligand,PEX2
NMBR,4029,Ligand,NMBR
MYOG,4030,Ligand,MYOG
PPP2R1A,4031,Ligand,PPP2R1A
PPP3CC,4032,Ligand,PPP3CC
MECP2,4033,Ligand,MECP2
BMX,4034,Ligand,BMX
KPNA1,4035,Ligand,KPNA1
RAP1GDS1,4036,Ligand,RAP1GDS1
GTF2A2,4037,Ligand,GTF2A2
MSH6,4038,Ligand,MSH6
HMGA2,4039,Ligand,HMGA2
NINL,4040,Ligand,NINL
PTGER1,4041,Ligand,PTGER1
PTGFR,4042,Ligand,PTGFR
SUB1,4043,Ligand,SUB1
HAP1,4044,Ligand,HAP1
PRKAA2,4045,Ligand,PRKAA2
HSPA2,4046,Ligand,HSPA2
RAD23B,4047,Ligand,RAD23B
PRRX1,4048,Ligand,PRRX1
GEM,4049,Ligand,GEM
RAG2,4050,Ligand,RAG2
PTPN9,4051,Ligand,PTPN9
MLF1,4052,Ligand,MLF1
WASL,4053,Ligand,WASL
RAG1,4054,Ligand,RAG1
STXBP1,4055,Ligand,STXBP1
YWHAG,4056,Ligand,YWHAG
RCAN1,4057,Ligand,RCAN1
YWHAE,4058,Ligand,YWHAE
GNG3,4059,Ligand,GNG3
RPA2,4060,Ligand,RPA2
SFN,4061,Ligand,SFN
CDK3,4062,Ligand,CDK3
TFDP1,4063,Ligand,TFDP1
SPRY2,4064,Ligand,SPRY2
POU4F1,4065,Ligand,POU4F1
SRGAP3,4066,Ligand,SRGAP3
SRSF3,4067,Ligand,SRSF3
PTH1R,4068,Ligand,PTH1R
CFHR1,4069,Ligand,CFHR1
UBE3A,4070,Ligand,UBE3A
DNM1,4071,Ligand,DNM1
TRIO,4072,Ligand,TRIO
FCHO2,4073,Ligand,FCHO2
RASGEF1B,4074,Ligand,RASGEF1B
THAP12,4075,Ligand,THAP12
GNG2,4076,Ligand,GNG2
FOXF2,4077,Ligand,FOXF2
FOXC1,4078,Ligand,FOXC1
PPP1R8,4079,Ligand,PPP1R8
PTP4A2,4080,Ligand,PTP4A2
MLLT11,4081,Ligand,MLLT11
TPR,4082,Ligand,TPR
TULP3,4083,Ligand,TULP3
TUBB,4084,Ligand,TUBB
TXK,4085,Ligand,TXK
CBX3,4086,Ligand,CBX3
TBX2,4087,Ligand,TBX2
UBXN8,4088,Ligand,UBXN8
UCHL1,4089,Ligand,UCHL1
UBXN1,4090,Ligand,UBXN1
USF1,4091,Ligand,USF1
VCP,4092,Ligand,VCP
ZNF76,4093,Ligand,ZNF76
LMAN2,4094,Ligand,LMAN2
SELENOF,4095,Ligand,SELENOF
REEP5,4096,Ligand,REEP5
CAMK2G,4097,Ligand,CAMK2G
CAMK2D,4098,Ligand,CAMK2D
DRD4,4099,Ligand,DRD4
MSX1,4100,Ligand,MSX1
LHX2,4101,Ligand,LHX2
MNAT1,4102,Ligand,MNAT1
SEPTIN9,4103,Ligand,SEPTIN9
NSFL1C,4104,Ligand,NSFL1C
USP24,4105,Ligand,USP24
HSPA9,4106,Ligand,HSPA9
MVD,4107,Ligand,MVD
GGCX,4108,Ligand,GGCX
CCP110,4109,Ligand,CCP110
PRC1,4110,Ligand,PRC1
ABCC4,4111,Ligand,ABCC4
SLC18A2,4112,Ligand,SLC18A2
IFITM3,4113,Ligand,IFITM3
CCNF,4114,Ligand,CCNF
ATG9A,4115,Ligand,ATG9A
DHPS,4116,Ligand,DHPS
BRD4,4117,Ligand,BRD4
TBR1,4118,Ligand,TBR1
ARHGAP10,4119,Ligand,ARHGAP10
PLEKHG3,4120,Ligand,PLEKHG3
SH3PXD2B,4121,Ligand,SH3PXD2B
DENND3,4122,Ligand,DENND3
GRID2IP,4123,Ligand,GRID2IP
FAM83G,4124,Ligand,FAM83G
RIMBP3C,4125,Ligand,RIMBP3C
RIMBP3B,4126,Ligand,RIMBP3B
CENPX,4127,Ligand,CENPX
HAX1,4128,Ligand,HAX1
AP3B1,4129,Ligand,AP3B1
EIF3F,4130,Ligand,EIF3F
P2RY10,4131,Ligand,P2RY10
DCTN6,4132,Ligand,DCTN6
IPO5,4133,Ligand,IPO5
DNM1L,4134,Ligand,DNM1L
PLK4,4135,Ligand,PLK4
STK25,4136,Ligand,STK25
PYGO1,4137,Ligand,PYGO1
MPHOSPH10,4138,Ligand,MPHOSPH10
SLN,4139,Ligand,SLN
NFIB,4140,Ligand,NFIB
PPP6C,4141,Ligand,PPP6C
CDK2AP1,4142,Ligand,CDK2AP1
FCHO1,4143,Ligand,FCHO1
CUX2,4144,Ligand,CUX2
KIF14,4145,Ligand,KIF14
CHD1,4146,Ligand,CHD1
TOR1A,4147,Ligand,TOR1A
RIOK3,4148,Ligand,RIOK3
HAT1,4149,Ligand,HAT1
AURKAIP1,4150,Ligand,AURKAIP1
MCF2L,4151,Ligand,MCF2L
CEP290,4152,Ligand,CEP290
ARHGEF11,4153,Ligand,ARHGEF11
NUAK1,4154,Ligand,NUAK1
ARHGAP6,4155,Ligand,ARHGAP6
ZW10,4156,Ligand,ZW10
MSI1,4157,Ligand,MSI1
SYNJ1,4158,Ligand,SYNJ1
WIPF1,4159,Ligand,WIPF1
MAST3,4160,Ligand,MAST3
XRCC3,4161,Ligand,XRCC3
PLRG1,4162,Ligand,PLRG1
TLX3,4163,Ligand,TLX3
ENSA,4164,Ligand,ENSA
DYRK3,4165,Ligand,DYRK3
STRN,4166,Ligand,STRN
CALU,4167,Ligand,CALU
AHCYL1,4168,Ligand,AHCYL1
KIF1C,4169,Ligand,KIF1C
PEX1,4170,Ligand,PEX1
RAD21,4171,Ligand,RAD21
KIF5C,4172,Ligand,KIF5C
PHLPP1,4173,Ligand,PHLPP1
DIAPH1,4174,Ligand,DIAPH1
SNAP91,4175,Ligand,SNAP91
PLIN3,4176,Ligand,PLIN3
RAD1,4177,Ligand,RAD1
KPNA6,4178,Ligand,KPNA6
GALR3,4179,Ligand,GALR3
USO1,4180,Ligand,USO1
DKC1,4181,Ligand,DKC1
SRGAP2,4182,Ligand,SRGAP2
DNAJC6,4183,Ligand,DNAJC6
CBFA2T3,4184,Ligand,CBFA2T3
PHF2,4185,Ligand,PHF2
ARID5B,4186,Ligand,ARID5B
CLASP2,4187,Ligand,CLASP2
SS18L1,4188,Ligand,SS18L1
SIN3B,4189,Ligand,SIN3B
PITX3,4190,Ligand,PITX3
PTP4A3,4191,Ligand,PTP4A3
PEX14,4192,Ligand,PEX14
PMPCB,4193,Ligand,PMPCB
CSDE1,4194,Ligand,CSDE1
MYCBP2,4195,Ligand,MYCBP2
FCN3,4196,Ligand,FCN3
PPM1B,4197,Ligand,PPM1B
WDHD1,4198,Ligand,WDHD1
WFS1,4199,Ligand,WFS1
CDKL5,4200,Ligand,CDKL5
SRP72,4201,Ligand,SRP72
STK10,4202,Ligand,STK10
PRKD3,4203,Ligand,PRKD3
TOMM70,4204,Ligand,TOMM70
PLEKHG5,4205,Ligand,PLEKHG5
TSPOAP1,4206,Ligand,TSPOAP1
UFL1,4207,Ligand,UFL1
SUN1,4208,Ligand,SUN1
FAM13A,4209,Ligand,FAM13A
ARHGEF15,4210,Ligand,ARHGEF15
PAK4,4211,Ligand,PAK4
ATE1,4212,Ligand,ATE1
TNKS,4213,Ligand,TNKS
EPM2A,4214,Ligand,EPM2A
SNAPIN,4215,Ligand,SNAPIN
LYPLA2,4216,Ligand,LYPLA2
KLF8,4217,Ligand,KLF8
PCNT,4218,Ligand,PCNT
CEP43,4219,Ligand,CEP43
OXSR1,4220,Ligand,OXSR1
BAG3,4221,Ligand,BAG3
DLGAP3,4222,Ligand,DLGAP3
NUDT3,4223,Ligand,NUDT3
FAM107A,4224,Ligand,FAM107A
NSD2,4225,Ligand,NSD2
SOD1,4226,Ligand,SOD1
LASP1,4227,Ligand,LASP1
SCAMP3,4228,Ligand,SCAMP3
GSTP1,4229,Ligand,GSTP1
EPS15,4230,Ligand,EPS15
TRIP13,4231,Ligand,TRIP13
MOS,4232,Ligand,MOS
REN,4233,Ligand,REN
CRYAA,4234,Ligand,CRYAA
F11,4235,Ligand,F11
PROC,4236,Ligand,PROC
MAS1,4237,Ligand,MAS1
F8,4238,Ligand,F8
MPO,4239,Ligand,MPO
CD3E,4240,Ligand,CD3E
FES,4241,Ligand,FES
PFN1,4242,Ligand,PFN1
FH,4243,Ligand,FH
RHO,4244,Ligand,RHO
ADRB1,4245,Ligand,ADRB1
SRP19,4246,Ligand,SRP19
MMP10,4247,Ligand,MMP10
HOXB7,4248,Ligand,HOXB7
UBC,4249,Ligand,UBC
PRKAR1A,4250,Ligand,PRKAR1A
MCF2,4251,Ligand,MCF2
PABPC1,4252,Ligand,PABPC1
NFX1,4253,Ligand,NFX1
CKB,4254,Ligand,CKB
GTF2F2,4255,Ligand,GTF2F2
CTSE,4256,Ligand,CTSE
PAX1,4257,Ligand,PAX1
TCF3,4258,Ligand,TCF3
PLCG2,4259,Ligand,PLCG2
HOXB8,4260,Ligand,HOXB8
PRKAR2B,4261,Ligand,PRKAR2B
ERCC2,4262,Ligand,ERCC2
ERCC3,4263,Ligand,ERCC3
ADRA2C,4264,Ligand,ADRA2C
WT1,4265,Ligand,WT1
EIF2S2,4266,Ligand,EIF2S2
RAB6A,4267,Ligand,RAB6A
CAST,4268,Ligand,CAST
NEB,4269,Ligand,NEB
NME2,4270,Ligand,NME2
KEL,4271,Ligand,KEL
EIF4B,4272,Ligand,EIF4B
CCNC,4273,Ligand,CCNC
LIG1,4274,Ligand,LIG1
BRD2,4275,Ligand,BRD2
LMO2,4276,Ligand,LMO2
ELAVL4,4277,Ligand,ELAVL4
STOM,4278,Ligand,STOM
PTPRR,4279,Ligand,PTPRR
HSPB8,4280,Ligand,HSPB8
ARNT,4281,Ligand,ARNT
RPL10,4282,Ligand,RPL10
PSMB8,4283,Ligand,PSMB8
HOXD9,4284,Ligand,HOXD9
HOXD10,4285,Ligand,HOXD10
DLX5,4286,Ligand,DLX5
IER3,4287,Ligand,IER3
HTR1E,4288,Ligand,HTR1E
PCSK1,4289,Ligand,PCSK1
TACR3,4290,Ligand,TACR3
GCHFR,4291,Ligand,GCHFR
PPP2R1B,4292,Ligand,PPP2R1B
PPIF,4293,Ligand,PPIF
BDKRB2,4294,Ligand,BDKRB2
HMOX2,4295,Ligand,HMOX2
GRPR,4296,Ligand,GRPR
OXTR,4297,Ligand,OXTR
CLIP1,4298,Ligand,CLIP1
HTR1F,4299,Ligand,HTR1F
HOXA9,4300,Ligand,HOXA9
HOXD11,4301,Ligand,HOXD11
PRKAR1B,4302,Ligand,PRKAR1B
SSTR4,4303,Ligand,SSTR4
TTC3,4304,Ligand,TTC3
HNRNPH1,4305,Ligand,HNRNPH1
STIP1,4306,Ligand,STIP1
CCKAR,4307,Ligand,CCKAR
GPR183,4308,Ligand,GPR183
SSTR3,4309,Ligand,SSTR3
GTF2H1,4310,Ligand,GTF2H1
MC5R,4311,Ligand,MC5R
CIITA,4312,Ligand,CIITA
RFX5,4313,Ligand,RFX5
KIF5B,4314,Ligand,KIF5B
HTR7,4315,Ligand,HTR7
USP6,4316,Ligand,USP6
PCGF2,4317,Ligand,PCGF2
NF2,4318,Ligand,NF2
SSTR5,4319,Ligand,SSTR5
HRH1,4320,Ligand,HRH1
PTGER4,4321,Ligand,PTGER4
HOXD12,4322,Ligand,HOXD12
HOXD13,4323,Ligand,HOXD13
HNF1B,4324,Ligand,HNF1B
TRIM23,4325,Ligand,TRIM23
CHRNA7,4326,Ligand,CHRNA7
LONP1,4327,Ligand,LONP1
NUP62,4328,Ligand,NUP62
AVPR1A,4329,Ligand,AVPR1A
TAGLN2,4330,Ligand,TAGLN2
GNAL,4331,Ligand,GNAL
SOX3,4332,Ligand,SOX3
P2RY2,4333,Ligand,P2RY2
PPP1R2,4334,Ligand,PPP1R2
HTR2B,4335,Ligand,HTR2B
TSPAN7,4336,Ligand,TSPAN7
ASIP,4337,Ligand,ASIP
WAS,4338,Ligand,WAS
CDKN2B,4339,Ligand,CDKN2B
PAFAH1B1,4340,Ligand,PAFAH1B1
CRYBB2,4341,Ligand,CRYBB2
LPAR6,4342,Ligand,LPAR6
CBX5,4343,Ligand,CBX5
H3-3A,4344,Ligand,H3-3A
NCOA4,4345,Ligand,NCOA4
RANGAP1,4346,Ligand,RANGAP1
NSF,4347,Ligand,NSF
RPL5,4348,Ligand,RPL5
GALR1,4349,Ligand,GALR1
CSN1S1,4350,Ligand,CSN1S1
P2RY1,4351,Ligand,P2RY1
AVPR1B,4352,Ligand,AVPR1B
NPBWR1,4353,Ligand,NPBWR1
RFX3,4354,Ligand,RFX3
SOX9,4355,Ligand,SOX9
LHX1,4356,Ligand,LHX1
POU3F4,4357,Ligand,POU3F4
FNTA,4358,Ligand,FNTA
FNTB,4359,Ligand,FNTB
UBE2A,4360,Ligand,UBE2A
SARS1,4361,Ligand,SARS1
PRLHR,4362,Ligand,PRLHR
TMED10,4363,Ligand,TMED10
CLK1,4364,Ligand,CLK1
CLK2,4365,Ligand,CLK2
FHIT,4366,Ligand,FHIT
STK19,4367,Ligand,STK19
GMPS,4368,Ligand,GMPS
KHK,4369,Ligand,KHK
CSRP3,4370,Ligand,CSRP3
PEX5,4371,Ligand,PEX5
DNM2,4372,Ligand,DNM2
RAB5C,4373,Ligand,RAB5C
RAB9A,4374,Ligand,RAB9A
BLK,4375,Ligand,BLK
SMARCA2,4376,Ligand,SMARCA2
P2RY4,4377,Ligand,P2RY4
HCFC1,4378,Ligand,HCFC1
UBE2D1,4379,Ligand,UBE2D1
MYOM1,4380,Ligand,MYOM1
CHN2,4381,Ligand,CHN2
NUDC,4382,Ligand,NUDC
RABGGTB,4383,Ligand,RABGGTB
USP14,4384,Ligand,USP14
MTTP,4385,Ligand,MTTP
FOXA1,4386,Ligand,FOXA1
HNRNPH2,4387,Ligand,HNRNPH2
ARPP19,4388,Ligand,ARPP19
MTCP1,4389,Ligand,MTCP1
PEX3,4390,Ligand,PEX3
SCAND1,4391,Ligand,SCAND1
SESN3,4392,Ligand,SESN3
EIF3E,4393,Ligand,EIF3E
RAB2A,4394,Ligand,RAB2A
RAB14,4395,Ligand,RAB14
PCBD1,4396,Ligand,PCBD1
DCAF7,4397,Ligand,DCAF7
NUTF2,4398,Ligand,NUTF2
BTG1,4399,Ligand,BTG1
RAN,4400,Ligand,RAN
UBE2D2,4401,Ligand,UBE2D2
HBA1,4402,Ligand,HBA1
HBB,4403,Ligand,HBB
RNF4,4404,Ligand,RNF4
PITX1,4405,Ligand,PITX1
SRPK2,4406,Ligand,SRPK2
CSNK1G2,4407,Ligand,CSNK1G2
RAE1,4408,Ligand,RAE1
ADARB1,4409,Ligand,ADARB1
SIM1,4410,Ligand,SIM1
SKOR1,4411,Ligand,SKOR1
ARHGAP8,4412,Ligand,ARHGAP8
ARHGAP4,4413,Ligand,ARHGAP4
FGD1,4414,Ligand,FGD1
HDLBP,4415,Ligand,HDLBP
GTF2B,4416,Ligand,GTF2B
HNRNPU,4417,Ligand,HNRNPU
ANK2,4418,Ligand,ANK2
KLF1,4419,Ligand,KLF1
MC1R,4420,Ligand,MC1R
CDR2,4421,Ligand,CDR2
SP2,4422,Ligand,SP2
CENPE,4423,Ligand,CENPE
TCF4,4424,Ligand,TCF4
APBA1,4425,Ligand,APBA1
SP4,4426,Ligand,SP4
FKBP4,4427,Ligand,FKBP4
CREB5,4428,Ligand,CREB5
MECOM,4429,Ligand,MECOM
CENPC,4430,Ligand,CENPC
TLE2,4431,Ligand,TLE2
TLE4,4432,Ligand,TLE4
CHRNB3,4433,Ligand,CHRNB3
KIF5A,4434,Ligand,KIF5A
HES1,4435,Ligand,HES1
GABPB1,4436,Ligand,GABPB1
PIGF,4437,Ligand,PIGF
DHX9,4438,Ligand,DHX9
GOLGA3,4439,Ligand,GOLGA3
GOLGA2,4440,Ligand,GOLGA2
VAC14,4441,Ligand,VAC14
DMPK,4442,Ligand,DMPK
NCBP1,4443,Ligand,NCBP1
MN1,4444,Ligand,MN1
ARHGEF5,4445,Ligand,ARHGEF5
AKAP13,4446,Ligand,AKAP13
POU4F2,4447,Ligand,POU4F2
ELAVL2,4448,Ligand,ELAVL2
MYO1E,4449,Ligand,MYO1E
ABR,4450,Ligand,ABR
BNIP2,4451,Ligand,BNIP2
ARHGAP5,4452,Ligand,ARHGAP5
TRIM32,4453,Ligand,TRIM32
KLF10,4454,Ligand,KLF10
PPFIA1,4455,Ligand,PPFIA1
TARDBP,4456,Ligand,TARDBP
GPR17,4457,Ligand,GPR17
PABPC4,4458,Ligand,PABPC4
EIF3I,4459,Ligand,EIF3I
TCOF1,4460,Ligand,TCOF1
FKBP5,4461,Ligand,FKBP5
MYO9B,4462,Ligand,MYO9B
NFATC2,4463,Ligand,NFATC2
PICALM,4464,Ligand,PICALM
PRPF4B,4465,Ligand,PRPF4B
PEX6,4466,Ligand,PEX6
MTMR3,4467,Ligand,MTMR3
CUL1,4468,Ligand,CUL1
CUL2,4469,Ligand,CUL2
FHL1,4470,Ligand,FHL1
TNFAIP1,4471,Ligand,TNFAIP1
SNTB1,4472,Ligand,SNTB1
RUNX2,4473,Ligand,RUNX2
KLF9,4474,Ligand,KLF9
GTF2H2,4475,Ligand,GTF2H2
C1D,4476,Ligand,C1D
CBFB,4477,Ligand,CBFB
MELK,4478,Ligand,MELK
UBAP2L,4479,Ligand,UBAP2L
DOCK1,4480,Ligand,DOCK1
SIM2,4481,Ligand,SIM2
FHL2,4482,Ligand,FHL2
ASAP1,4483,Ligand,ASAP1
FRG1,4484,Ligand,FRG1
PDE3A,4485,Ligand,PDE3A
CAPRIN1,4486,Ligand,CAPRIN1
GRB14,4487,Ligand,GRB14
USP10,4488,Ligand,USP10
SLBP,4489,Ligand,SLBP
DMC1,4490,Ligand,DMC1
ELAVL3,4491,Ligand,ELAVL3
TRIP12,4492,Ligand,TRIP12
KANK1,4493,Ligand,KANK1
DIP2A,4494,Ligand,DIP2A
KCNB1,4495,Ligand,KCNB1
PPP2R5D,4496,Ligand,PPP2R5D
STAT4,4497,Ligand,STAT4
LTBP2,4498,Ligand,LTBP2
GOLGB1,4499,Ligand,GOLGB1
GRIN2C,4500,Ligand,GRIN2C
KPNB1,4501,Ligand,KPNB1
ARHGAP19,4502,Ligand,ARHGAP19
UBXN2B,4503,Ligand,UBXN2B
HERPUD1,4504,Ligand,HERPUD1
MAD2L1BP,4505,Ligand,MAD2L1BP
RAB3GAP1,4506,Ligand,RAB3GAP1
EIF4H,4507,Ligand,EIF4H
BRD3,4508,Ligand,BRD3
ACOX1,4509,Ligand,ACOX1
P2RY6,4510,Ligand,P2RY6
PCM1,4511,Ligand,PCM1
PPP2R5A,4512,Ligand,PPP2R5A
PPP2R5B,4513,Ligand,PPP2R5B
PTGES3,4514,Ligand,PTGES3
RABEP1,4515,Ligand,RABEP1
ZMYND11,4516,Ligand,ZMYND11
E2F5,4517,Ligand,E2F5
PCBP2,4518,Ligand,PCBP2
ELOC,4519,Ligand,ELOC
P2RY14,4520,Ligand,P2RY14
DLGAP5,4521,Ligand,DLGAP5
SAFB,4522,Ligand,SAFB
STIL,4523,Ligand,STIL
TARBP2,4524,Ligand,TARBP2
DICER1,4525,Ligand,DICER1
SF1,4526,Ligand,SF1
TRIP11,4527,Ligand,TRIP11
RHOH,4528,Ligand,RHOH
PTPN14,4529,Ligand,PTPN14
LTB4R,4530,Ligand,LTB4R
CEBPE,4531,Ligand,CEBPE
STXBP2,4532,Ligand,STXBP2
GRK1,4533,Ligand,GRK1
KCNJ8,4534,Ligand,KCNJ8
SEPTIN7,4535,Ligand,SEPTIN7
ATP6AP1,4536,Ligand,ATP6AP1
PPM1M,4537,Ligand,PPM1M
BCAR3,4538,Ligand,BCAR3
ARHGEF6,4539,Ligand,ARHGEF6
ASAP2,4540,Ligand,ASAP2
OSTF1,4541,Ligand,OSTF1
ARHGAP24,4542,Ligand,ARHGAP24
PKD1,4543,Ligand,PKD1
PARVA,4544,Ligand,PARVA
ILKAP,4545,Ligand,ILKAP
SLC9A1,4546,Ligand,SLC9A1
TNS1,4547,Ligand,TNS1
RDX,4548,Ligand,RDX
GIT2,4549,Ligand,GIT2
LCN1,4550,Ligand,LCN1
TCN2,4551,Ligand,TCN2
NAMPT,4552,Ligand,NAMPT
PDAP1,4553,Ligand,PDAP1
LTF,4554,Ligand,LTF
THBD,4555,Ligand,THBD
LYPD3,4556,Ligand,LYPD3
TPH1,4557,Ligand,TPH1
AANAT,4558,Ligand,AANAT
CFC1,4559,Ligand,CFC1
LYZ,4560,Ligand,LYZ
FARP2,4561,Ligand,FARP2
F13A1,4562,Ligand,F13A1
BST1,4563,Ligand,BST1
HDC,4564,Ligand,HDC
QDPR,4565,Ligand,QDPR
SPINK1,4566,Ligand,SPINK1
FABP5,4567,Ligand,FABP5
HSP90B1,4568,Ligand,HSP90B1
P4HB,4569,Ligand,P4HB
SERPINA7,4570,Ligand,SERPINA7
GAD1,4571,Ligand,GAD1
C4BPA,4572,Ligand,C4BPA
CRHR1,4573,Ligand,CRHR1
RBP4,4574,Ligand,RBP4
CEL,4575,Ligand,CEL
SPTAN1,4576,Ligand,SPTAN1
ATP1A3,4577,Ligand,ATP1A3
SHBG,4578,Ligand,SHBG
ZG16B,4579,Ligand,ZG16B
HFE,4580,Ligand,HFE
C4A,4581,Ligand,C4A
LIPC,4582,Ligand,LIPC
C1QA,4583,Ligand,C1QA
MMP24,4584,Ligand,MMP24
CLEC3A,4585,Ligand,CLEC3A
RNASE2,4586,Ligand,RNASE2
ALB,4587,Ligand,ALB
LCN2,4588,Ligand,LCN2
CACNA1C,4589,Ligand,CACNA1C
SPINT1,4590,Ligand,SPINT1
NUCB2,4591,Ligand,NUCB2
AHSG,4592,Ligand,AHSG
PDX1,4593,Ligand,PDX1
ADA,4594,Ligand,ADA
PLTP,4595,Ligand,PLTP
LRP4,4596,Ligand,LRP4
SPTBN2,4597,Ligand,SPTBN2
APOC1,4598,Ligand,APOC1
LY86,4599,Ligand,LY86
MUC2,4600,Ligand,MUC2
C1orf112,4601,Ligand,C1orf112
HHIPL2,4602,Ligand,HHIPL2
HHLA3,4603,Ligand,HHLA3
OLAH,4604,Ligand,OLAH
PRSS23,4605,Ligand,PRSS23
SLC7A5,4606,Ligand,SLC7A5
KIR3DL3,4607,Ligand,KIR3DL3
DBH,4608,Ligand,DBH
CHAT,4609,Ligand,CHAT
TH,4610,Ligand,TH
ASMT,4611,Ligand,ASMT
HPGDS,4612,Ligand,HPGDS
CYP11A1,4613,Ligand,CYP11A1
EXOC3-AS1,4614,Ligand,EXOC3-AS1
PIK3CD-AS1,4615,Ligand,PIK3CD-AS1
UBB,4616,Ligand,UBB
PGK1,4617,Ligand,PGK1
LRRK1,4618,Ligand,LRRK1
CLK3,4619,Ligand,CLK3
CERT1,4620,Ligand,CERT1
HUNK,4621,Ligand,HUNK
PCK1,4622,Ligand,PCK1
TAF7,4623,Ligand,TAF7
BMP2K,4624,Ligand,BMP2K
NEK3,4625,Ligand,NEK3
HASPIN,4626,Ligand,HASPIN
GAK,4627,Ligand,GAK
SRMS,4628,Ligand,SRMS
FRK,4629,Ligand,FRK
PIK3C2A,4630,Ligand,PIK3C2A
ACP3,4631,Ligand,ACP3
ALPL,4632,Ligand,ALPL
CTDSPL2,4633,Ligand,CTDSPL2
DUSP29,4634,Ligand,DUSP29
CTDP1,4635,Ligand,CTDP1
PTPN23,4636,Ligand,PTPN23
ALPI,4637,Ligand,ALPI
DUSP14,4638,Ligand,DUSP14
DUSP23,4639,Ligand,DUSP23
PHPT1,4640,Ligand,PHPT1
DUSP11,4641,Ligand,DUSP11
ALPP,4642,Ligand,ALPP
PPM1G,4643,Ligand,PPM1G
PPM1H,4644,Ligand,PPM1H
PTP4A1,4645,Ligand,PTP4A1
DUSP13,4646,Ligand,DUSP13
ACP5,4647,Ligand,ACP5
UBLCP1,4648,Ligand,UBLCP1
DUSP12,4649,Ligand,DUSP12
CDC27,4650,Ligand,CDC27
ANAPC10,4651,Ligand,ANAPC10
EIF4G1,4652,Ligand,EIF4G1
MAD1L1,4653,Ligand,MAD1L1
PAIP2,4654,Ligand,PAIP2
PAN3,4655,Ligand,PAN3
ARID4A,4656,Ligand,ARID4A
USP6NL,4657,Ligand,USP6NL
MAP2,4658,Ligand,MAP2
HTT,4659,Ligand,HTT
CHMP1A,4660,Ligand,CHMP1A
CREBZF,4661,Ligand,CREBZF
RIOK1,4662,Ligand,RIOK1
